rest_id,name,address,rate,latitude,longitude,street food,mediterranean,homemade,italian,pasta,burger,mexican,salad,vegan,vegetarian,wraps,kosher,breakfast,sandwich,soup,french,hummus,dessert,bakery,sweets,steak,pizza,asian,meat,ice cream,smoothie,cafe,healthy,american,indian,fish,thai,kebab,sushi,japanese,bowl,kids
660,Frug & Co.,"Arlozorov 29, Ramat Gan, Tel-Aviv",9,32.0808067,34.8116597,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,The Old North,"Dizenoff 306 Tel Aviv, Tel-Aviv",8.2,32.0947349,34.7766406,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,Captain Burger | Givatayim,"1 Brochov St, tonguetime, Tel-Aviv",7.8,32.0724192,34.7743527,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
663,SalaToast | Florentin,"Abarbanel St 35, Tel-Aviv",8.8,32.0566721,34.7672062,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Knaffex | Ibn Gvirol,"Ibn Gvirol 9 Tel Aviv, Tel-Aviv",7.6,32.0720233,34.7817283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,Spicy Tortilla Bar,"Ben Gurion 65 Ramat Gan, Tel-Aviv",8,32.005532,34.8854112,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,Vitrina | Ibn Gabirol,"Ibn Gvirol 36 Tel Aviv, Tel-Aviv",8.6,32.0761162,34.7817358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
667,Fishop,"Kalman Protects 3, Tel-Aviv",8.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
668,Hadarim | Givatayim,"Through Peace 51, Givatayim, Tel-Aviv",8.4,32.072176,34.808871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,Night Cookie ?? | Tel Aviv,"Carlebach 23 Tel Aviv, Tel-Aviv",8.8,32.068414,34.7829552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
670,Bali Pizza,"Luria 6, Tel Aviv, Tel-Aviv",8.2,32.0773536,34.7716731,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,Marcelos | Tel Aviv,"Rebbe 7, Tel Aviv, Tel-Aviv",7.6,32.0703685,34.768999,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,HaKnesset,"Frishman 22, Tel Aviv, Tel-Aviv",8,32.0797322,34.7707178,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,Bon Ta'am,"Allenby 56 Tel Aviv, Tel-Aviv",7.6,32.0706039,34.7699812,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,Sei Tau,"Dizengoff 169, Tel Aviv, Tel-Aviv",7,32.0842317,34.7741134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
675,Don Giuseppe,"Givon 13, Tel-Aviv",8.2,32.0701364,34.7850586,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,Ha'Safsal,"Bialik 26 Ramat Gan, Tel-Aviv",7.8,32.0813754,34.8151321,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,Cafe Roma,"King Gurg 85, Tel Aviv, Tel-Aviv",8,32.0865211,34.7951136,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,Juno,"De Haza 1 Tel Aviv, Tel-Aviv",8.2,32.0366231,34.7962753,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,Pizzeria Bar,"Dizengoff 98, Tel Aviv, Tel-Aviv",8.2,32.0788932,34.7741309,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,Benedict | Sarona,"Champion Kalman Magen 7 Tel Aviv, Tel-Aviv",7.8,32.0714017,34.7864923,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,Meat Night,"Tuval 15, Ramat Gan, Tel-Aviv",7.8,32.0861897,34.8031344,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,Paris Texas Burger,"Dad Hillel 3, Ramat Gan, Tel-Aviv",8.6,32.080045,34.822585,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,Schnitzel Tuval 20,"Tuval 20, Ramat Gan, Tel-Aviv",8.4,32.0874997,34.8034633,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,Byron Burger,"Tuval 20, Ramat Gan, Tel-Aviv",8.4,32.0874997,34.8034633,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,Ishtabah | Tel Aviv,"Carlebach 39, TA, Tel-Aviv",8.4,32.0703918,34.782424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
686,Mona Pizza,"Carpenter's port market 12, Tel-Aviv",7.6,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,Pizza Domino | Frishman,"Frishman 16, Tel Aviv, Tel-Aviv",8.6,32.0798202,34.7695098,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,GDB Burger,"Ibn Gvirol 22 Tel Aviv, Tel-Aviv",8.4,32.0738062,34.7819764,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,Jachnun Shel Ima,"Isaac Sadeh 34, Tel Aviv, Tel-Aviv",8,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,Carmel | Tel Aviv,"Hillel Old 18, Tel-Aviv",8.8,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,Lokal Burger,"Ahad Ha'am 30, Tel Aviv, Tel-Aviv",8.4,32.0638434,34.7717337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
692,Nelson Cafe Givatayim,"As Canelason 33, Tel-Aviv",8.2,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
693,Stefan | Austrian Bakery,"Tchernichovsky 21 Tel Aviv-Jaffa, Tel-Aviv",9,32.0725095,34.7713702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
694,Food Fair | Dizengoff Center,"King George 75, Tel Aviv, Tel-Aviv",8,32.0755553,34.7761435,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,Metro Burger,"Mikve Israel 2, Tel-Aviv",8,32.0619019,34.7738916,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
696,Pizza Gronemann | Ramat Aviv,"Reading 34, Tel-Aviv",8.8,32.1091396,34.7947971,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,Theatron Pizza,"Jerusalem Boulevard 5, Jaffa, Tel-Aviv",8.2,32.056379,34.7600186,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,Konfa Knafeh & Burekas,"Katznelson 113, Givatayim, Tel-Aviv",8,32.0773514,34.813989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,Sui Sushi,"Brazil 17, Tel-Aviv",7.4,32.1116561,34.7967855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
700,Thai At Har Sinai,"Mount Sinai 1, Tel-Aviv",8.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
701,Eats Cafeteria | Sheinkin,"Sheinkin St 20, Tel Aviv, Tel-Aviv",8.8,32.0693771,34.7724094,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
702,Fat Dog,"Bahaulusizers 1, Tel Aviv, Tel-Aviv",8.4,32.0366231,34.7962753,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
703,Israeli Arusa,"Gvirol Stone 3, Tel-Aviv",7.2,32.087631,34.782349,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,300 Burger,"Kikar Habima 2, Tel Aviv, Tel-Aviv",8.2,32.0720116,34.7790055,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,Pizza Brezza,"Ben Zion Boulevard 3, Tel Aviv, Tel-Aviv",8.8,32.0736792,34.7756498,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,M | Muma's Kubane,"Ben Yehuda 124, Tel Aviv, Tel-Aviv",9.4,32.084266,34.7722637,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,Tony's Pizza,"Ramat 21, Ramat Gan, Tel-Aviv",7.6,32.068424,34.824785,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,R PIZZA,"Weizman 29, Givatayim, Tel-Aviv",8.4,32.0731936,34.808791,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,Pizza Bograshov,"Bograshov 13, Tel Aviv, Tel-Aviv",7.6,32.0774305,34.7690306,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,Abie,"Lincoln 16, Tel Aviv, Tel-Aviv",8.8,32.0665354,34.7818038,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
711,Lolly Pizza,"209 Bin Avraim, Tel-Aviv",7.4,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,Cafe 360,"Daine 2nd, Tel Aviv, Tel-Aviv",8.4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
713,Tzur Restaurant,"Lost 13, Tel Aviv, Tel-Aviv",9.2,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
714,Hagrill Halohet,"UAV 83 Tel Aviv-Jaffa, Tel-Aviv",7.6,32.049357,34.758355,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,Viva Mexico,"Carmel 36, Tel Aviv, Tel-Aviv",7.6,32.0697059,34.7701066,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,Dr Ice Cream | TLV,"Allenby 2, Tel Aviv, Tel-Aviv",8.6,32.0733325,34.7653357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
717,Frena Bashuk,"Rambam 2, Tel Aviv, Tel-Aviv",7.6,32.0682046,34.7684765,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
718,Pasta Cooker,"DLA 7, Tel Aviv, Tel-Aviv",8.4,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,Casa Del Pepe Pizza | Ramat Gan,"Bialik 46, Ramat Gan, Tel-Aviv",7,32.0838088,34.8143044,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,Mercato Della Pizza,"Yahya Capachi 2, Tel Aviv, Tel-Aviv",8,32.1447983,34.8025752,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,Tan Thai | Ramat Gan,"Bialik 7 Ramat Gan, Tel-Aviv",6.8,32.0797951,34.8147941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
722,Dede,"Uriel Akosta 16, Tel Aviv, Tel-Aviv",8.2,32.083073,34.77353,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
723,Maor Pizza,"Ben Eliezer 24, Ramat Gan, Tel-Aviv",8.2,32.0663535,34.8327691,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,Goomba | TLV,"Yigal Alon St 94, Tel Aviv, Tel-Aviv",8.2,32.0685272,34.7941568,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,Beta Cafe | Ramat Aviv,"Salvador 10 Tel Aviv, Tel-Aviv",8.6,32.106727,34.7969595,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
726,Magazzino,"Menachem Begin 21 Tel Aviv, Tel-Aviv",8.6,32.092743,34.829088,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,Habarbanel Pizza | Yigal alon,"Ayalon River 37 Tel Aviv, Tel-Aviv",8,32.08801973,34.80031366,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,Habarbanel Pizza | Florentin,"Abarbanel 34 Tel Aviv, Tel-Aviv",7.8,32.0576439,34.7669744,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,Mama Shusha | North TLV,"Rodanski 5, Tel-Aviv",8.8,,,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,Pizzeria,"Allenby 118, Tel Aviv, Tel-Aviv",8.4,32.0632709,34.7729446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
731,Golda | Levontin,"Hope Israel 22, Tel-Aviv",9,32.0813643,34.774836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
732,Zuzik | By Zuk Farm,"Moshe Perlok St 5, Tel Aviv, Tel-Aviv",8.4,32.1142285,34.7911755,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
733,Holstein Burger,"Good day 17, Tel Aviv, Tel-Aviv",9,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,Goocha | Dizengoff,"Dizengoff 171, Tel-Aviv",8.8,32.0846488,34.7742087,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
735,The Green Cat,"Levontin 9 Tel Aviv, Tel-Aviv",9,32.0617761,34.7748689,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,Ceviche Ba-Kerem,"Chaim Habash 31, Tel Aviv, Tel-Aviv",8.8,32.0615524,34.7789066,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
737,Pizza 85 | Eighty Five,"Mohliber 43, Tel Aviv, Tel-Aviv",8.8,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,Pizza Gronemann | Rothchild,"DLA 7 Tel Aviv, Tel-Aviv",8.8,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,Pasta Mia,"Wilson 10, Tel-Aviv",8.2,32.0672736,34.7814233,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,Mina Napolitana,"Jaffa 9, Tel Aviv, Tel-Aviv",6.4,32.049357,34.758355,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,Anush,"Klachkin 4, Tel Aviv, Tel-Aviv",8.6,32.074711,34.8435966,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,La Tigre Pizza,"Rabbi Frankel 9, Tel Aviv, Tel-Aviv",8.6,32.1114333,34.7993082,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,Bite Me ??,This is a virtual venue,8.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
744,Jeffrey's,"Rabbi Frankel 7, Tel Aviv, Tel-Aviv",8.2,32.0572348,34.7675939,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
745,Pizza Fino | Ben-Yehuda,"Ben Yehuda 169, Tel-Aviv",7.8,32.0894774,34.7736684,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,Olives Pizza,"UAV 44, Tel Aviv, Tel-Aviv",8.2,32.0349707,34.7863387,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,Knafeh Haknufia,"Ibn Gvirol 31, Tel Aviv, Tel-Aviv",8.8,32.0751123,34.7815197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,Shiroko Pizza,"DLA 7, Tel Aviv, Tel-Aviv",7.6,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,Italkiya BaPishpeshim,"Immigrants Zion 16, Tel Aviv, Tel-Aviv",8.2,32.0955686,34.7741875,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,Piezza pizza,"King George 45, Tel-Aviv",8.8,32.0735737,34.7749605,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,Yulia,"Julia in the harbor, Tel-Aviv",9,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,Shishko,"Has Sinai 2, Tel-Aviv",8.8,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,Mutfak,"Way Solomon 110 Tel Aviv Jaffa, Tel-Aviv",9.4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
754,Baba Pita,"Negba 28, Ramat Gan, Tel-Aviv",8.2,32.070167,34.8261975,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
755,Shuffle,"Florentine 19, Tel Aviv, Tel-Aviv",8.4,32.0562907,34.768976,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,Pizza Tommy,"Allenby 113, Tel Aviv, Tel-Aviv",7.4,32.0627306,34.7734003,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,Lulu & Co,"Rothschild 37, Tel Aviv, Tel-Aviv",7.6,32.0639196,34.7738327,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
758,Hummus Al Kalha Jaffa,"A whole way 3, Tel-Aviv",9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,Avazim Restaurant | Tel Aviv Port,"KG Jurgen boat 3, Tel-Aviv",7.2,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,Gagarin Green,"Kibbutz Postcards 13, Tel Aviv, Tel-Aviv",8.6,32.0815,34.7723,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,Saluf and Sons,"Nahalat Benjamin 80, Tel-Aviv",8.4,32.0600618,34.7724446,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,G-27,"Golani 27 Ramat Gan, Tel-Aviv",8.8,32.0548427,34.813958,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,Lieselotte Cafe,"Rinse 20, Tel Aviv, Tel-Aviv",9.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
764,Margoza,"Rabbi Yochanan 3 Tel Aviv Jaffa, Tel-Aviv",8,32.0526823,34.7562428,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,Villa Mare | TLV,"Herbert Samuel 88, Tel Aviv, Tel-Aviv",8,32.0640457,34.7624285,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,Cafe Johnny,"Katznelson 125 Givatayim, Tel-Aviv",9.4,32.0769164,34.8156282,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,Pizza Chepe,"I am honest, Tel-Aviv",7.2,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,Pizza Mimi,"Nakhman St 6, Tel-Aviv",7,32.0523759,34.7558058,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,Basarela,"UAV 83, Tel Aviv, Tel-Aviv",5.8,,,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,Mochikva,"Ben Yehuda 89, Tel Aviv, Tel-Aviv",8.8,32.0827212,34.7711947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
